 Reaction Trajectory
 Time (t)     Position (x)             Potential     (V)
   0.0000000000000000      -0.56167635787390335      -0.21595249175009817     
   5.0000000000000001E-003 -0.48063708620476936      -0.17764546050164373     
   1.0000000000000000E-002 -0.47427833223288179      -0.17434196142644912     
   1.4999999999999999E-002 -0.47967404363443844      -0.17714707399199994     
   2.0000000000000000E-002 -0.41121217128368526      -0.14050217866477344     
   2.5000000000000001E-002 -0.38731729983213059      -0.12751028330865868     
   2.9999999999999999E-002 -0.36945919389748094      -0.11786781975954946     
   3.5000000000000003E-002 -0.35014817292464506      -0.10757206520425212     
   4.0000000000000001E-002 -0.35457135024321268      -0.10991511219618645     
   4.4999999999999998E-002 -0.33276015261351782       -9.8468337044102017E-002
   5.0000000000000003E-002 -0.28072250166680840       -7.2594875540156284E-002
   5.5000000000000000E-002 -0.26055871744818182       -6.3281678371078592E-002
   5.9999999999999998E-002 -0.20317474397591673       -3.9575940122434837E-002
   6.5000000000000002E-002 -0.26105249307509082       -6.3504199153793392E-002
   7.0000000000000007E-002 -0.26190081090112682       -6.3887167519430965E-002
   7.4999999999999997E-002 -0.14659282220811665       -2.1027658824268061E-002
   8.0000000000000002E-002 -0.15483761853187755       -2.3399902442525673E-002
   8.5000000000000006E-002 -0.13666213962492041       -1.8327727245292122E-002
   8.9999999999999997E-002 -0.19855921601116611       -3.7871371532952773E-002
   9.5000000000000001E-002 -0.15411096723505699       -2.3186118686537697E-002
  0.10000000000000001      -0.17039629778311757       -2.8191872979006476E-002
  0.10500000000000000      -0.21875963884258715       -4.5565603946703746E-002
  0.11000000000000000      -0.24727669606049929       -5.7406959908751200E-002
  0.11500000000000000      -0.22403951778649456       -4.7674297455172154E-002
  0.12000000000000000      -0.27685350632460271       -7.0772968913948214E-002
  0.12500000000000000      -0.28059744554048222       -7.2535737801726383E-002
  0.13000000000000000      -0.26112792077641089       -6.3538216166322894E-002
  0.13500000000000001      -0.29177206022559810       -7.7883659012472906E-002
  0.14000000000000001      -0.34273100100971293      -0.10366662111815793     
  0.14499999999999999      -0.30198375186442428       -8.2877806758759290E-002
  0.14999999999999999      -0.31975456036654648       -9.1789352145928121E-002
  0.15500000000000000      -0.29822531413918696       -8.1028310028385508E-002
  0.16000000000000000      -0.25326543244766520       -6.0029006168355402E-002
  0.16500000000000001      -0.31095133663063251       -8.7341635758803896E-002
  0.17000000000000001      -0.35751932964599903      -0.11148210050205057     
  0.17500000000000002      -0.31389969151372765       -8.8824261024849749E-002
  0.17999999999999999      -0.18463283699213690       -3.2927205178331795E-002
  0.18500000000000000      -0.11330083148412406       -1.2672287832761179E-002
  0.19000000000000000      -0.18789867461572035       -3.4059404505676009E-002
  0.19500000000000001      -0.16092662893138951       -2.5226705613576546E-002
  0.20000000000000001      -0.14155469145207805       -1.9636220021605682E-002
  0.20500000000000002      -0.11228603938526856       -1.2449189077382997E-002
  0.20999999999999999      -0.11259843053508872       -1.2517664566090788E-002
  0.21500000000000000       -3.3992455469548571E-002  -1.1541518785754038E-003
  0.22000000000000000        6.9118727705143240E-002  -4.7545749829628718E-003
  0.22500000000000001       0.14280632573504692       -1.9977745845445795E-002
  0.23000000000000001       0.14313165554924367       -2.0066967138969345E-002
  0.23500000000000001       0.19151197228441666       -3.5331645263899619E-002
  0.23999999999999999       0.15277933674398253       -2.2796698912250071E-002
  0.24500000000000000       0.15848513359723213       -2.4486646877685214E-002
  0.25000000000000000       0.17008736090141024       -2.8092782198142468E-002
  0.25500000000000000       0.14127232564568706       -1.9559553418669950E-002
  0.26000000000000001       0.14281332646021641       -1.9979663830119902E-002
  0.26500000000000001       0.20950520430604214       -4.1965885164591529E-002
  0.27000000000000002       0.19554895348020515       -3.6777142014348320E-002
  0.27500000000000002       0.22232315510910361       -4.6984499109308436E-002
  0.28000000000000003       0.14660036736864407       -2.1029775931551670E-002
  0.28500000000000003       0.14687978777676064       -2.1108248731308323E-002
  0.28999999999999998       0.22154646689284649       -4.6673712105450862E-002
  0.29499999999999998       0.16058658337066684       -2.5123027196732695E-002
  0.29999999999999999       0.11571803475757431       -1.3211353697359656E-002
  0.30499999999999999       0.20349005415563615       -3.9693562935774786E-002
  0.31000000000000000       0.13960132794449848       -1.9108727932533206E-002
  0.31500000000000000       0.15743338271034041       -2.4170960383062986E-002
  0.32000000000000001       0.13335040670230466       -1.7466119673026304E-002
  0.32500000000000001       0.13206460259736541       -1.7136868711117127E-002
  0.33000000000000002        6.8444200463514279E-002  -4.6626630195691857E-003
  0.33500000000000002       0.10837475065727339       -1.1607139521253869E-002
  0.34000000000000002       0.13203004128376414       -1.7128059555064065E-002
  0.34500000000000003       0.21127668551582701       -4.2645301275295547E-002
  0.35000000000000003       0.28644812330470104       -7.5319910101118492E-002
  0.35499999999999998       0.26721482250667333       -6.6305264229878466E-002
  0.35999999999999999       0.25949498174760738       -6.2803287043678560E-002
  0.36499999999999999       0.23444900378516612       -5.1945037351205668E-002
  0.37000000000000000       0.23867293181026589       -5.3719783542445207E-002
  0.37500000000000000       0.30613791655040273       -8.4936906084487090E-002
  0.38000000000000000       0.35299494268461373      -0.10907891648485391     
  0.38500000000000001       0.40638443486171838      -0.13787434496604922     
  0.39000000000000001       0.42592709122781741      -0.14850288863017833     
  0.39500000000000002       0.48185949917228549      -0.17827704167995201     
  0.40000000000000002       0.51243997667752184      -0.19363873763248252     
